2024-09-04 14:22:19.000799,0
2024-09-04 14:22:19.501748,1
2024-09-04 14:22:20.000808,0
2024-09-04 14:22:20.501806,1
2024-09-04 14:22:21.000732,0
2024-09-04 14:22:21.501817,1
2024-09-04 14:22:22.000772,0
2024-09-04 14:22:22.501798,1
2024-09-04 14:22:23.000794,0
2024-09-04 14:22:23.501816,1
2024-09-04 14:22:24.000753,0
2024-09-04 14:22:24.501811,1
2024-09-04 14:22:25.000731,0
2024-09-04 14:22:25.501799,1
2024-09-04 14:22:26.000753,0
2024-09-04 14:22:26.501879,1
2024-09-04 14:22:27.000783,0
2024-09-04 14:22:27.501889,1
2024-09-04 14:22:28.000746,0
2024-09-04 14:22:28.501849,1
2024-09-04 14:22:29.000733,0
2024-09-04 14:22:29.501851,1
2024-09-04 14:22:30.000730,0
2024-09-04 14:22:30.502016,1
2024-09-04 14:22:31.000736,0
2024-09-04 14:22:31.502051,1
2024-09-04 14:22:32.000777,0
2024-09-04 14:22:32.502160,1
2024-09-04 14:22:33.000744,0
2024-09-04 14:22:33.502217,1
2024-09-04 14:22:34.000776,0
2024-09-04 14:22:34.502253,1
2024-09-04 14:22:35.000765,0
2024-09-04 14:22:35.502206,1
2024-09-04 14:22:36.000745,0
2024-09-04 14:22:36.502168,1
2024-09-04 14:22:37.000784,0
2024-09-04 14:22:37.502175,1
2024-09-04 14:22:38.000791,0
2024-09-04 14:22:38.502107,1
2024-09-04 14:22:39.000738,0
2024-09-04 14:22:39.502156,1
2024-09-04 14:22:40.000799,0
2024-09-04 14:22:40.502314,1
2024-09-04 14:22:41.000799,0
2024-09-04 14:22:41.502267,1
2024-09-04 14:22:42.000765,0
2024-09-04 14:22:42.502241,1
2024-09-04 14:22:43.000805,0
2024-09-04 14:22:43.502191,1
2024-09-04 14:22:44.000799,0
2024-09-04 14:22:44.501975,1
2024-09-04 14:22:45.000786,0
2024-09-04 14:22:45.501952,1
2024-09-04 14:22:46.000740,0
2024-09-04 14:22:46.501930,1
2024-09-04 14:22:47.000753,0
2024-09-04 14:22:47.501887,1
2024-09-04 14:22:48.000748,0
2024-09-04 14:22:48.501900,1
2024-09-04 14:22:49.000753,0
2024-09-04 14:22:49.501914,1
2024-09-04 14:22:50.000803,0
2024-09-04 14:22:50.502050,1
2024-09-04 14:22:51.000736,0
2024-09-04 14:22:51.501983,1
2024-09-04 14:22:52.000747,0
2024-09-04 14:22:52.501966,1
2024-09-04 14:22:53.000771,0
2024-09-04 14:22:53.501875,1
2024-09-04 14:22:54.000737,0
2024-09-04 14:22:54.501859,1
2024-09-04 14:22:55.000748,0
2024-09-04 14:22:55.501911,1
2024-09-04 14:22:56.000763,0
2024-09-04 14:22:56.501929,1
2024-09-04 14:22:57.000759,0
2024-09-04 14:22:57.501887,1
2024-09-04 14:22:58.000773,0
2024-09-04 14:22:58.501930,1
2024-09-04 14:22:59.000750,0
2024-09-04 14:22:59.501903,1
2024-09-04 14:23:00.000813,0
2024-09-04 14:23:00.501871,1
2024-09-04 14:23:01.000774,0
2024-09-04 14:23:01.501850,1
2024-09-04 14:23:02.000777,0
2024-09-04 14:23:02.501779,1
2024-09-04 14:23:03.000752,0
2024-09-04 14:23:03.501796,1
2024-09-04 14:23:04.000758,0
2024-09-04 14:23:04.501823,1
2024-09-04 14:23:05.000757,0
2024-09-04 14:23:05.501738,1
2024-09-04 14:23:06.000802,0
2024-09-04 14:23:06.501788,1
2024-09-04 14:23:07.002591,0
2024-09-04 14:23:07.501782,1
2024-09-04 14:23:08.000756,0
2024-09-04 14:23:08.501809,1
2024-09-04 14:23:09.000745,0
2024-09-04 14:23:09.501855,1
2024-09-04 14:23:10.000744,0
2024-09-04 14:23:10.501787,1
2024-09-04 14:23:11.000797,0
2024-09-04 14:23:11.501597,1
2024-09-04 14:23:12.000810,0
2024-09-04 14:23:12.501402,1
2024-09-04 14:23:13.000801,0
2024-09-04 14:23:13.501468,1
2024-09-04 14:23:14.000741,0
2024-09-04 14:23:14.501621,1
2024-09-04 14:23:15.000733,0
2024-09-04 14:23:15.501542,1
2024-09-04 14:23:16.000778,0
2024-09-04 14:23:16.501407,1
2024-09-04 14:23:17.000756,0
2024-09-04 14:23:17.501487,1
2024-09-04 14:23:18.000765,0
2024-09-04 14:23:18.501429,1
2024-09-04 14:23:19.000793,0
2024-09-04 14:23:19.501379,1
2024-09-04 14:23:20.000772,0
2024-09-04 14:23:20.501520,1
2024-09-04 14:23:21.000807,0
2024-09-04 14:23:21.501351,1
2024-09-04 14:23:22.000735,0
2024-09-04 14:23:22.501595,1
2024-09-04 14:23:23.000806,0
2024-09-04 14:23:23.501411,1
2024-09-04 14:23:24.000786,0
2024-09-04 14:23:24.501622,1
2024-09-04 14:23:25.000776,0
2024-09-04 14:23:25.501470,1
2024-09-04 14:23:26.000777,0
2024-09-04 14:23:26.501374,1
2024-09-04 14:23:27.000766,0
2024-09-04 14:23:27.501670,1
2024-09-04 14:23:28.000780,0
2024-09-04 14:23:28.501341,1
2024-09-04 14:23:29.000748,0
2024-09-04 14:23:29.501501,1
2024-09-04 14:23:30.000783,0
2024-09-04 14:23:30.501568,1
2024-09-04 14:23:31.000757,0
2024-09-04 14:23:31.501632,1
2024-09-04 14:23:32.000760,0
2024-09-04 14:23:32.501522,1
2024-09-04 14:23:33.000759,0
2024-09-04 14:23:33.501741,1
2024-09-04 14:23:34.000880,0
2024-09-04 14:23:34.501757,1
2024-09-04 14:23:35.000822,0
2024-09-04 14:23:35.501523,1
2024-09-04 14:23:36.000794,0
2024-09-04 14:23:36.501510,1
2024-09-04 14:23:37.001016,0
2024-09-04 14:23:37.501353,1
2024-09-04 14:23:38.000726,0
2024-09-04 14:23:38.501728,1
2024-09-04 14:23:39.000749,0
2024-09-04 14:23:39.501345,1
2024-09-04 14:23:40.000777,0
2024-09-04 14:23:40.501581,1
2024-09-04 14:23:41.000732,0
2024-09-04 14:23:41.501495,1
2024-09-04 14:23:42.000790,0
2024-09-04 14:23:42.501602,1
2024-09-04 14:23:43.000818,0
2024-09-04 14:23:43.501555,1
2024-09-04 14:23:44.000790,0
2024-09-04 14:23:44.501941,1
2024-09-04 14:23:45.000794,0
2024-09-04 14:23:45.501427,1
2024-09-04 14:23:46.001119,0
2024-09-04 14:23:46.501427,1
2024-09-04 14:23:47.000752,0
2024-09-04 14:23:47.501337,1
2024-09-04 14:23:48.000760,0
2024-09-04 14:23:48.501550,1
2024-09-04 14:23:49.000720,0
2024-09-04 14:23:49.501368,1
2024-09-04 14:23:50.000797,0
2024-09-04 14:23:50.501476,1
2024-09-04 14:23:51.000770,0
2024-09-04 14:23:51.501417,1
2024-09-04 14:23:52.000784,0
2024-09-04 14:23:52.501667,1
2024-09-04 14:23:53.000750,0
2024-09-04 14:23:53.501562,1
2024-09-04 14:23:54.000723,0
2024-09-04 14:23:54.501401,1
2024-09-04 14:23:55.000795,0
2024-09-04 14:23:55.501372,1
2024-09-04 14:23:56.000735,0
2024-09-04 14:23:56.501591,1
2024-09-04 14:23:57.000716,0
2024-09-04 14:23:57.501525,1
2024-09-04 14:23:58.000744,0
2024-09-04 14:23:58.501418,1
2024-09-04 14:23:59.000755,0
2024-09-04 14:23:59.501535,1
2024-09-04 14:24:00.000747,0
2024-09-04 14:24:00.501594,1
2024-09-04 14:24:01.000777,0
2024-09-04 14:24:01.501425,1
2024-09-04 14:24:02.000734,0
2024-09-04 14:24:02.501629,1
2024-09-04 14:24:03.000713,0
2024-09-04 14:24:03.501491,1
2024-09-04 14:24:04.001133,0
2024-09-04 14:24:04.501554,1
2024-09-04 14:24:05.000723,0
2024-09-04 14:24:05.501661,1
2024-09-04 14:24:06.000724,0
2024-09-04 14:24:06.501699,1
2024-09-04 14:24:07.000715,0
2024-09-04 14:24:07.501478,1
2024-09-04 14:24:08.000750,0
2024-09-04 14:24:08.501972,1
2024-09-04 14:24:09.000768,0
2024-09-04 14:24:09.501461,1
2024-09-04 14:24:10.000772,0
2024-09-04 14:24:10.501571,1
2024-09-04 14:24:11.000722,0
2024-09-04 14:24:11.501608,1
2024-09-04 14:24:12.000781,0
2024-09-04 14:24:12.501577,1
2024-09-04 14:24:13.000787,0
2024-09-04 14:24:13.501442,1
2024-09-04 14:24:14.000927,0
2024-09-04 14:24:14.501688,1
2024-09-04 14:24:15.000799,0
2024-09-04 14:24:15.501324,1
2024-09-04 14:24:16.000724,0
2024-09-04 14:24:16.501546,1
2024-09-04 14:24:17.000750,0
2024-09-04 14:24:17.501569,1
2024-09-04 14:24:18.000742,0
2024-09-04 14:24:18.501332,1
2024-09-04 14:24:19.000725,0
2024-09-04 14:24:19.501545,1
2024-09-04 14:24:20.000755,0
2024-09-04 14:24:20.501359,1
2024-09-04 14:24:21.000711,0
2024-09-04 14:24:21.501353,1
2024-09-04 14:24:22.000734,0
2024-09-04 14:24:22.501352,1
2024-09-04 14:24:23.000713,0
2024-09-04 14:24:23.501573,1
2024-09-04 14:24:24.000760,0
2024-09-04 14:24:24.501355,1
2024-09-04 14:24:25.000751,0
2024-09-04 14:24:25.501573,1
2024-09-04 14:24:26.000712,0
2024-09-04 14:24:26.501530,1
2024-09-04 14:24:27.000760,0
2024-09-04 14:24:27.501322,1
2024-09-04 14:24:28.000752,0
2024-09-04 14:24:28.501524,1
2024-09-04 14:24:29.000767,0
2024-09-04 14:24:29.501150,1
2024-09-04 14:24:30.000724,0
2024-09-04 14:24:30.501575,1
2024-09-04 14:24:31.000765,0
2024-09-04 14:24:31.501375,1
2024-09-04 14:24:32.000899,0
2024-09-04 14:24:32.501601,1
2024-09-04 14:24:33.000717,0
2024-09-04 14:24:33.501599,1
2024-09-04 14:24:34.000712,0
2024-09-04 14:24:34.501491,1
2024-09-04 14:24:35.000770,0
2024-09-04 14:24:35.501361,1
2024-09-04 14:24:36.000765,0
2024-09-04 14:24:36.501340,1
2024-09-04 14:24:37.000703,0
2024-09-04 14:24:37.501348,1
2024-09-04 14:24:38.000690,0
2024-09-04 14:24:38.501645,1
2024-09-04 14:24:39.000726,0
2024-09-04 14:24:39.501309,1
2024-09-04 14:24:40.000784,0
2024-09-04 14:24:40.501476,1
2024-09-04 14:24:41.000757,0
2024-09-04 14:24:41.501278,1
2024-09-04 14:24:42.000719,0
2024-09-04 14:24:42.501396,1
2024-09-04 14:24:43.000730,0
2024-09-04 14:24:43.501329,1
2024-09-04 14:24:44.000701,0
2024-09-04 14:24:44.501388,1
2024-09-04 14:24:45.000732,0
2024-09-04 14:24:45.501312,1
2024-09-04 14:24:46.000728,0
2024-09-04 14:24:46.501352,1
2024-09-04 14:24:47.000924,0
2024-09-04 14:24:47.501564,1
2024-09-04 14:24:48.000687,0
2024-09-04 14:24:48.501380,1
2024-09-04 14:24:49.000742,0
2024-09-04 14:24:49.501348,1
2024-09-04 14:24:50.000751,0
2024-09-04 14:24:50.501224,1
2024-09-04 14:24:51.000700,0
2024-09-04 14:24:51.501425,1
2024-09-04 14:24:52.000696,0
2024-09-04 14:24:52.501253,1
2024-09-04 14:24:53.000687,0
2024-09-04 14:24:53.501426,1
2024-09-04 14:24:54.000674,0
2024-09-04 14:24:54.501456,1
2024-09-04 14:24:55.000693,0
2024-09-04 14:24:55.501201,1
2024-09-04 14:24:56.000705,0
2024-09-04 14:24:56.501430,1
2024-09-04 14:24:57.000700,0
2024-09-04 14:24:57.501323,1
2024-09-04 14:24:58.000755,0
2024-09-04 14:24:58.501678,1
2024-09-04 14:24:59.000669,0
2024-09-04 14:24:59.501444,1
2024-09-04 14:25:00.000747,0
2024-09-04 14:25:00.501495,1
2024-09-04 14:25:01.000713,0
2024-09-04 14:25:01.501302,1
2024-09-04 14:25:02.000765,0
2024-09-04 14:25:02.501585,1
2024-09-04 14:25:03.000726,0
2024-09-04 14:25:03.502625,1
2024-09-04 14:25:04.000685,0
2024-09-04 14:25:04.501267,1
2024-09-04 14:25:05.000708,0
2024-09-04 14:25:05.501324,1
2024-09-04 14:25:06.000737,0
2024-09-04 14:25:06.501403,1
2024-09-04 14:25:07.000938,0
2024-09-04 14:25:07.501585,1
2024-09-04 14:25:08.000733,0
2024-09-04 14:25:08.501324,1
2024-09-04 14:25:09.000665,0
2024-09-04 14:25:09.501350,1
2024-09-04 14:25:10.000735,0
2024-09-04 14:25:10.501452,1
2024-09-04 14:25:11.000733,0
2024-09-04 14:25:11.501590,1
2024-09-04 14:25:12.000730,0
2024-09-04 14:25:12.501662,1
2024-09-04 14:25:13.000729,0
2024-09-04 14:25:13.501630,1
2024-09-04 14:25:14.000721,0
2024-09-04 14:25:14.501607,1
2024-09-04 14:25:15.000706,0
2024-09-04 14:25:15.501550,1
2024-09-04 14:25:16.000654,0
2024-09-04 14:25:16.501659,1
2024-09-04 14:25:17.000715,0
2024-09-04 14:25:17.501607,1
2024-09-04 14:25:18.000719,0
2024-09-04 14:25:18.501611,1
2024-09-04 14:25:19.000720,0
2024-09-04 14:25:19.501540,1
2024-09-04 14:25:20.000719,0
2024-09-04 14:25:20.501616,1
2024-09-04 14:25:21.000706,0
2024-09-04 14:25:21.501600,1
2024-09-04 14:25:22.000713,0
2024-09-04 14:25:22.501595,1
2024-09-04 14:25:23.000665,0
2024-09-04 14:25:23.501561,1
2024-09-04 14:25:24.000651,0
2024-09-04 14:25:24.501575,1
2024-09-04 14:25:25.000648,0
2024-09-04 14:25:25.501633,1
2024-09-04 14:25:26.000656,0
2024-09-04 14:25:26.501613,1
2024-09-04 14:25:27.000709,0
2024-09-04 14:25:27.501662,1
2024-09-04 14:25:28.000660,0
2024-09-04 14:25:28.501692,1
2024-09-04 14:25:29.000666,0
2024-09-04 14:25:29.501682,1
2024-09-04 14:25:30.000646,0
2024-09-04 14:25:30.501619,1
2024-09-04 14:25:31.000643,0
2024-09-04 14:25:31.501699,1
2024-09-04 14:25:32.000643,0
2024-09-04 14:25:32.501679,1
2024-09-04 14:25:33.000711,0
2024-09-04 14:25:33.501699,1
2024-09-04 14:25:34.000700,0
2024-09-04 14:25:34.501702,1
2024-09-04 14:25:35.000657,0
2024-09-04 14:25:35.501699,1
2024-09-04 14:25:36.000645,0
2024-09-04 14:25:36.501718,1
2024-09-04 14:25:37.000645,0
2024-09-04 14:25:37.501861,1
2024-09-04 14:25:38.000656,0
2024-09-04 14:25:38.501896,1
2024-09-04 14:25:39.000651,0
2024-09-04 14:25:39.501887,1
2024-09-04 14:25:40.000705,0
2024-09-04 14:25:40.501881,1
2024-09-04 14:25:41.000649,0
2024-09-04 14:25:41.501990,1
2024-09-04 14:25:42.000696,0
2024-09-04 14:25:42.502050,1
2024-09-04 14:25:43.000656,0
2024-09-04 14:25:43.502061,1
2024-09-04 14:25:44.000627,0
2024-09-04 14:25:44.502049,1
2024-09-04 14:25:45.000624,0
2024-09-04 14:25:45.501969,1
2024-09-04 14:25:46.000654,0
2024-09-04 14:25:46.501959,1
2024-09-04 14:25:47.000696,0
2024-09-04 14:25:47.502012,1
2024-09-04 14:25:48.000663,0
2024-09-04 14:25:48.501956,1
2024-09-04 14:25:49.000679,0
2024-09-04 14:25:49.501889,1
2024-09-04 14:25:50.000651,0
2024-09-04 14:25:50.501942,1
2024-09-04 14:25:51.000656,0
2024-09-04 14:25:51.501966,1
2024-09-04 14:25:52.000636,0
2024-09-04 14:25:52.501990,1
2024-09-04 14:25:53.000649,0
2024-09-04 14:25:53.502055,1
2024-09-04 14:25:54.000630,0
2024-09-04 14:25:54.502129,1
2024-09-04 14:25:55.000657,0
2024-09-04 14:25:55.502127,1
2024-09-04 14:25:56.000652,0
2024-09-04 14:25:56.502110,1
2024-09-04 14:25:57.000631,0
2024-09-04 14:25:57.502009,1
2024-09-04 14:25:58.000651,0
2024-09-04 14:25:58.502064,1
2024-09-04 14:25:59.000663,0
2024-09-04 14:25:59.502049,1
2024-09-04 14:26:00.000686,0
2024-09-04 14:26:00.502069,1
2024-09-04 14:26:01.000637,0
2024-09-04 14:26:01.501905,1
2024-09-04 14:26:02.000620,0
2024-09-04 14:26:02.501790,1
2024-09-04 14:26:03.000667,0
2024-09-04 14:26:03.501775,1
2024-09-04 14:26:04.000660,0
2024-09-04 14:26:04.501819,1
2024-09-04 14:26:05.000624,0
2024-09-04 14:26:05.501819,1
2024-09-04 14:26:06.000665,0
2024-09-04 14:26:06.501741,1
2024-09-04 14:26:07.000628,0
2024-09-04 14:26:07.501702,1
2024-09-04 14:26:08.000630,0
2024-09-04 14:26:08.501733,1
2024-09-04 14:26:09.000624,0
2024-09-04 14:26:09.501730,1
2024-09-04 14:26:10.000614,0
2024-09-04 14:26:10.501742,1
2024-09-04 14:26:11.000620,0
2024-09-04 14:26:11.501682,1
2024-09-04 14:26:12.000656,0
2024-09-04 14:26:12.501691,1
2024-09-04 14:26:13.000673,0
2024-09-04 14:26:13.501723,1
2024-09-04 14:26:14.000636,0
2024-09-04 14:26:14.501865,1
2024-09-04 14:26:15.000693,0
2024-09-04 14:26:15.501830,1
2024-09-04 14:26:16.000614,0
2024-09-04 14:26:16.501857,1
2024-09-04 14:26:17.000674,0
2024-09-04 14:26:17.501832,1
2024-09-04 14:26:18.000672,0
2024-09-04 14:26:18.501836,1
2024-09-04 14:26:19.000633,0
2024-09-04 14:26:19.501863,1
2024-09-04 14:26:20.000609,0
2024-09-04 14:26:20.501771,1
2024-09-04 14:26:21.000662,0
2024-09-04 14:26:21.501810,1
2024-09-04 14:26:22.000667,0
2024-09-04 14:26:22.501833,1
2024-09-04 14:26:23.000645,0
2024-09-04 14:26:23.501811,1
2024-09-04 14:26:24.000661,0
2024-09-04 14:26:24.501818,1
2024-09-04 14:26:25.000607,0
2024-09-04 14:26:25.501821,1
2024-09-04 14:26:26.000655,0
2024-09-04 14:26:26.501799,1
2024-09-04 14:26:27.000612,0
2024-09-04 14:26:27.501754,1
2024-09-04 14:26:28.000633,0
2024-09-04 14:26:28.501820,1
2024-09-04 14:26:29.000643,0
2024-09-04 14:26:29.501835,1
2024-09-04 14:26:30.000671,0
2024-09-04 14:26:30.501821,1
2024-09-04 14:26:31.000630,0
2024-09-04 14:26:31.501787,1
2024-09-04 14:26:32.000648,0
2024-09-04 14:26:32.501800,1
2024-09-04 14:26:33.000623,0
2024-09-04 14:26:33.501774,1
2024-09-04 14:26:34.000636,0
2024-09-04 14:26:34.501810,1
2024-09-04 14:26:35.000672,0
2024-09-04 14:26:35.501836,1
2024-09-04 14:26:36.000602,0
2024-09-04 14:26:36.501791,1
2024-09-04 14:26:37.000631,0
2024-09-04 14:26:37.501842,1
2024-09-04 14:26:38.000621,0
2024-09-04 14:26:38.501826,1
2024-09-04 14:26:39.000657,0
2024-09-04 14:26:39.501672,1
2024-09-04 14:26:40.000604,0
2024-09-04 14:26:40.501644,1
2024-09-04 14:26:41.000655,0
2024-09-04 14:26:41.501654,1
2024-09-04 14:26:42.000629,0
2024-09-04 14:26:42.501620,1
2024-09-04 14:26:43.000661,0
2024-09-04 14:26:43.501662,1
2024-09-04 14:26:44.000629,0
2024-09-04 14:26:44.501583,1
2024-09-04 14:26:45.000602,0
2024-09-04 14:26:45.502609,1
2024-09-04 14:26:46.001071,0
2024-09-04 14:26:46.501699,1
2024-09-04 14:26:47.001013,0
2024-09-04 14:26:47.501725,1
2024-09-04 14:26:48.002624,0
2024-09-04 14:26:48.502348,1
2024-09-04 14:26:49.000690,0
2024-09-04 14:26:49.501759,1
2024-09-04 14:26:50.000688,0
2024-09-04 14:26:50.502819,1
2024-09-04 14:26:51.000620,0
2024-09-04 14:26:51.501685,1
2024-09-04 14:26:52.000592,0
2024-09-04 14:26:52.501771,1
2024-09-04 14:26:53.000650,0
2024-09-04 14:26:53.501883,1
2024-09-04 14:26:54.000637,0
2024-09-04 14:26:54.501986,1
2024-09-04 14:26:55.000617,0
2024-09-04 14:26:55.502034,1
2024-09-04 14:26:56.000669,0
2024-09-04 14:26:56.502091,1
2024-09-04 14:26:57.000640,0
2024-09-04 14:26:57.502051,1
2024-09-04 14:26:58.000592,0
2024-09-04 14:26:58.502160,1
2024-09-04 14:26:59.000586,0
2024-09-04 14:26:59.502037,1
2024-09-04 14:27:00.000621,0
2024-09-04 14:27:00.501933,1
2024-09-04 14:27:01.000615,0
2024-09-04 14:27:01.501912,1
2024-09-04 14:27:02.000611,0
2024-09-04 14:27:02.501964,1
2024-09-04 14:27:03.000628,0
2024-09-04 14:27:03.501988,1
2024-09-04 14:27:04.000631,0
2024-09-04 14:27:04.501965,1
2024-09-04 14:27:05.000651,0
2024-09-04 14:27:05.501961,1
2024-09-04 14:27:06.000658,0
2024-09-04 14:27:06.502041,1
2024-09-04 14:27:07.000628,0
2024-09-04 14:27:07.502027,1
2024-09-04 14:27:08.000654,0
2024-09-04 14:27:08.502048,1
2024-09-04 14:27:09.000588,0
2024-09-04 14:27:09.501982,1
2024-09-04 14:27:10.000603,0
2024-09-04 14:27:10.501954,1
2024-09-04 14:27:11.000617,0
2024-09-04 14:27:11.501958,1
2024-09-04 14:27:12.000616,0
2024-09-04 14:27:12.501953,1
2024-09-04 14:27:13.000612,0
2024-09-04 14:27:13.501951,1
2024-09-04 14:27:14.000600,0
2024-09-04 14:27:14.501878,1
2024-09-04 14:27:15.000637,0
2024-09-04 14:27:15.501885,1
2024-09-04 14:27:16.000597,0
2024-09-04 14:27:16.501956,1
2024-09-04 14:27:17.000646,0
2024-09-04 14:27:17.501886,1
2024-09-04 14:27:18.000580,0
2024-09-04 14:27:18.501875,1
2024-09-04 14:27:19.000599,0
2024-09-04 14:27:19.501819,1
2024-09-04 14:27:20.000577,0
2024-09-04 14:27:20.501926,1
2024-09-04 14:27:21.000585,0
2024-09-04 14:27:21.501918,1
2024-09-04 14:27:22.000602,0
2024-09-04 14:27:22.501906,1
2024-09-04 14:27:23.000640,0
2024-09-04 14:27:23.501899,1
2024-09-04 14:27:24.000588,0
2024-09-04 14:27:24.501880,1
2024-09-04 14:27:25.000642,0
2024-09-04 14:27:25.501892,1
2024-09-04 14:27:26.000640,0
2024-09-04 14:27:26.501970,1
2024-09-04 14:27:27.000617,0
2024-09-04 14:27:27.502036,1
2024-09-04 14:27:28.000603,0
2024-09-04 14:27:28.502062,1
2024-09-04 14:27:29.000611,0
2024-09-04 14:27:29.502010,1
2024-09-04 14:27:30.000582,0
2024-09-04 14:27:30.501967,1
2024-09-04 14:27:31.000639,0
2024-09-04 14:27:31.501403,1
2024-09-04 14:27:32.000604,0
2024-09-04 14:27:32.501969,1
2024-09-04 14:27:33.000624,0
2024-09-04 14:27:33.501986,1
2024-09-04 14:27:34.000594,0
2024-09-04 14:27:34.501896,1
2024-09-04 14:27:35.000636,0
2024-09-04 14:27:35.502047,1
2024-09-04 14:27:36.000619,0
2024-09-04 14:27:36.502159,1
2024-09-04 14:27:37.000601,0
2024-09-04 14:27:37.502141,1
2024-09-04 14:27:38.000628,0
2024-09-04 14:27:38.502009,1
2024-09-04 14:27:39.000598,0
2024-09-04 14:27:39.502022,1
2024-09-04 14:27:40.000639,0
2024-09-04 14:27:40.501678,1
2024-09-04 14:27:41.000587,0
2024-09-04 14:27:41.501756,1
2024-09-04 14:27:42.000598,0
2024-09-04 14:27:42.501733,1
2024-09-04 14:27:43.000587,0
2024-09-04 14:27:43.501693,1
2024-09-04 14:27:44.000596,0
2024-09-04 14:27:44.501781,1
2024-09-04 14:27:45.000603,0
2024-09-04 14:27:45.501872,1
2024-09-04 14:27:46.000565,0
2024-09-04 14:27:46.501804,1
2024-09-04 14:27:47.000599,0
2024-09-04 14:27:47.501771,1
2024-09-04 14:27:48.000619,0
2024-09-04 14:27:48.501724,1
2024-09-04 14:27:49.000635,0
2024-09-04 14:27:49.501658,1
2024-09-04 14:27:50.000573,0
2024-09-04 14:27:50.501732,1
2024-09-04 14:27:51.000586,0
2024-09-04 14:27:51.501751,1
2024-09-04 14:27:52.000643,0
2024-09-04 14:27:52.501738,1
2024-09-04 14:27:53.000576,0
2024-09-04 14:27:53.501800,1
2024-09-04 14:27:54.000601,0
2024-09-04 14:27:54.501653,1
2024-09-04 14:27:55.000629,0
2024-09-04 14:27:55.501586,1
2024-09-04 14:27:56.000609,0
2024-09-04 14:27:56.501616,1
2024-09-04 14:27:57.000602,0
2024-09-04 14:27:57.501505,1
2024-09-04 14:27:58.000562,0
2024-09-04 14:27:58.501618,1
2024-09-04 14:27:59.000627,0
2024-09-04 14:27:59.501669,1
2024-09-04 14:28:00.000586,0
2024-09-04 14:28:00.501698,1
2024-09-04 14:28:01.000600,0
2024-09-04 14:28:01.501659,1
2024-09-04 14:28:02.000607,0
2024-09-04 14:28:02.501631,1
2024-09-04 14:28:03.000636,0
2024-09-04 14:28:03.501619,1
2024-09-04 14:28:04.000586,0
2024-09-04 14:28:04.501613,1
2024-09-04 14:28:05.000606,0
2024-09-04 14:28:05.501608,1
2024-09-04 14:28:06.000634,0
2024-09-04 14:28:06.501658,1
